region,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,is_price_outlier,price_bin,distance_to_region_center,region_encoded,host_experience_level,price_per_review
San Francisco,900793022546882454,"1 BR w parking, by Whole Foods SF Life Real Estate",1257432,San Francisco Life,Western Addition,37.770767378805125,-122.42748343483974,Entire home/apt,169.0,30,3,2024-02-29,0.14,29,325,0,,False,Mid,0.8471038496573821,0,Superhost,42.25
San Francisco,901058011444348770,Luxurious Pacific Heights Condo w/ Spacious Patio,339096574,Alekhya,Western Addition,37.78577,-122.43339,Entire home/apt,439.0,1,22,2025-05-27,1.01,3,37,12,2022-012011STR,False,High,1.7246736732658883,0,Intermediate,19.08695652173913
San Francisco,901647229147550566,Lux Master Suite Private Bath *15 mins from SFO*,73133543,Stephannie,Ocean View,37.72363739204296,-122.46041159044564,Private room,69.0,30,1,2024-07-22,0.09,4,135,1,,False,Low,6.740675861478146,0,Experienced,34.5
San Francisco,902390626595978900,Convenient bright modern SF pad!,13289456,Angela,South of Market,37.78107,-122.390418,Entire home/apt,406.0,3,23,2025-04-30,0.94,1,337,6,STR-0006809,False,High,2.643461931811028,0,Newbie,16.916666666666668
San Francisco,902891512957589347,Enjoy a Hassle-Free Stay! Pet-friendly Property!,501999514,RoomPicks,Downtown/Civic Center,37.78677,-122.41129,Entire home/apt,180.0,1,186,2025-05-09,8.35,20,320,69,Exempt,False,Mid,1.4987226667807079,0,Superhost,0.9625668449197861
San Francisco,903286470152643310,Spacious & modern full amenity 1bd w/city views,509658467,Christopher,South of Market,37.78676795130513,-122.39293304333164,Entire home/apt,416.0,2,3,2025-04-30,0.96,1,158,3,2025-001318STR,False,High,2.6779320926192014,0,Newbie,104.0
San Francisco,903709531560422633,Private Garden Studio in Pac Heights,131316530,Youjeong,Pacific Heights,37.796769,-122.428236,Entire home/apt,125.0,30,3,2024-08-17,0.14,2,276,1,,False,Mid,2.5490321988631495,0,Intermediate,31.25
San Francisco,904341099277367397,San Francisco 1 bedroom condo (Union Square),273383711,Randal,Downtown/Civic Center,37.788568675267584,-122.4116336683048,Entire home/apt,275.0,3,5,2024-09-20,0.21,6,182,1,Exempt,False,High,1.664245563160412,0,Experienced,45.833333333333336
San Francisco,904365440993437557,Queen bedroom + private bath,9080666,Sandy,Outer Mission,37.72163,-122.44884,Private room,52.0,30,2,2024-12-31,0.11,6,319,1,,False,Low,6.4567758199018455,0,Experienced,17.333333333333332
San Francisco,904969222592600438,"Explore Union Square! City View, Pets are Welcome!",501999514,RoomPicks,Downtown/Civic Center,37.78632278718679,-122.4122806664206,Hotel room,202.0,1,3,2024-05-12,0.13,20,305,0,Exempt,False,Mid,1.4144825822693332,0,Superhost,50.5
San Francisco,905265439540444109,Lovely 3BR-2BA- Next to ocean beach-W/Dryer,368616861,Hui,Parkside,37.7392,-122.49834,Entire home/apt,240.0,2,4,2025-06-14,0.19,3,297,2,STR-0004624,False,High,8.005677951433581,0,Intermediate,48.0
San Francisco,905342666297519883,Charming Private Room w/ Work Station,43954646,Lance,Inner Sunset,37.76510193032881,-122.45379913175776,Private room,86.0,30,2,2025-02-28,0.09,2,73,1,,False,Low,3.2199775269137425,0,Intermediate,28.666666666666668
San Francisco,905745321583782356,"Room in View House, parking",343382120,Gil Roy Hagler,Bernal Heights,37.7418437,-122.4083777,Private room,90.0,1,1,2024-09-19,0.11,1,193,1,2021-008245STR,False,Low,3.7953681698710775,0,Newbie,45.0
San Francisco,905855242525496071,House,347088120,Tien,Excelsior,37.7273438,-122.4106213,Entire home/apt,350.0,2,2,2025-05-15,1.15,1,332,2,2025-003186STR,False,High,5.334743262558883,0,Newbie,116.66666666666667
San Francisco,905919245048259116,3-bedroom home on quiet street,325295958,Lucy,Inner Richmond,37.77935630674146,-122.44936299420596,Entire home/apt,500.0,30,1,2023-08-18,0.04,1,304,0,,False,High,2.6856084557900632,0,Newbie,250.0
San Francisco,906455731788004785,"Comfy Flat by Beach, Park, & Zoo",4582677,Felix,Parkside,37.73698,-122.49446,Entire home/apt,124.0,30,2,2024-05-29,0.09,3,320,0,,False,Mid,7.8400007672609915,0,Intermediate,41.333333333333336
San Francisco,906560667195048490,Panoramic Downtown View Loft,518228883,Cord,Twin Peaks,37.75647216901217,-122.44303595582892,Entire home/apt,540.0,3,15,2025-05-17,1.0,1,149,14,STR-0007069,False,High,2.9190095276173045,0,Newbie,33.75
San Francisco,906679415288969934,SF Beachside Home (Paris Room),514784474,Steed,Outer Sunset,37.76217012263773,-122.50605297685274,Private room,69.0,30,4,2025-03-31,0.17,4,226,3,,False,Low,7.764441747346674,0,Experienced,13.8
San Francisco,907549684410617966,Entire Loft in Modern Apartment,11289961,Rick,South of Market,37.7716774,-122.3933325,Entire home/apt,150.0,30,2,2024-08-11,0.09,1,317,1,,False,Mid,2.3242899715656664,0,Newbie,50.0
San Francisco,908121343108802584,Little Oasis,132930417,Sheldon,South of Market,37.77163405361841,-122.3966819695234,Entire home/apt,329.0,2,14,2024-10-18,0.61,2,123,9,STR-0007109,False,High,2.0340692639593856,0,Intermediate,21.933333333333334
San Francisco,908930793919946871,Cozy Home with Views + Full Kitchen/Parking/Wi-Fi,10253366,Denis,Bernal Heights,37.74324658879554,-122.41664018989712,Entire home/apt,379.0,2,119,2025-05-24,4.84,1,222,50,2023-003850STR,False,High,3.5216798781147287,0,Newbie,3.158333333333333
San Francisco,908967332253933712,Noe Valley private suite downtown view,130343524,Jia,Noe Valley,37.7434724798736,-122.43577322244413,Entire home/apt,352.0,1,5,2024-11-19,0.22,2,19,1,STR-0006053,False,High,3.7748098782043273,0,Intermediate,58.666666666666664
San Francisco,909608520414602372,Sunset in the City 2,504908228,Eric,Outer Sunset,37.75045,-122.48894,Private room,87.0,1,213,2025-06-09,8.68,3,264,119,2024-003823STR,False,Low,6.701546061708675,0,Intermediate,0.40654205607476634
San Francisco,909646548537028995,5625A - Private Room near GG Bridge & Lands End,430703166,Guo Jun,Inner Richmond,37.78321,-122.47694,Private room,57.0,1,101,2025-06-14,4.13,3,158,46,2024-005981STR,False,Low,5.1522356972801635,0,Intermediate,0.5588235294117647
San Francisco,909688634852415951,The Largest Flat in Frisco: Kings Landing!,519003156,Benjamin,Haight Ashbury,37.77134962335517,-122.44294858142614,Entire home/apt,540.0,3,1,2023-06-30,0.04,1,266,0,STR-0002407,False,High,2.1117781538326676,0,Newbie,270.0
San Francisco,909779473170534414,Sunny City Sanctuary,406508,Inke,Bayview,37.73902213035056,-122.38678933809268,Entire home/apt,144.0,30,1,2023-08-01,0.04,1,304,0,,False,Mid,4.9107736098584045,0,Newbie,72.0
San Francisco,910085141126569139,5625B - Private Room near GG Bridge & Lands End,430703166,Guo Jun,Outer Richmond,37.78433,-122.47917,Private room,71.0,1,99,2025-06-03,4.06,3,165,40,2024-005981STR,False,Low,5.368436986717447,0,Intermediate,0.71
San Francisco,910251473995158249,European Charm in Civic Center:1B Inn at the Opera,514017852,Jesse,Downtown/Civic Center,37.77784,-122.42138,Entire home/apt,208.0,2,1,2025-06-13,1.0,7,6,1,Exempt,False,Mid,0.37001420289106834,0,Experienced,104.0
San Francisco,910405113807398155,5625C - Private Room near GG Bridge & Lands End,430703166,Guo Jun,Outer Richmond,37.78284329147882,-122.47873395528951,Private room,61.0,2,58,2025-06-12,2.39,3,161,27,2024-005981STR,False,Low,5.300888591660266,0,Intermediate,1.0338983050847457
San Francisco,912509228872642427,Luxury Marina Condo @ Fort Mason,135108464,Jace,Marina,37.80329493762501,-122.4286088,Entire home/apt,257.0,5,13,2025-05-30,0.55,1,102,7,2023-005397STR,False,High,3.2543341928317964,0,Newbie,18.357142857142858
San Francisco,913005820782497676,Charming 3 Bedroom Victorian in the City Center,8458332,Eliska,Western Addition,37.77788,-122.43403,Entire home/apt,330.0,30,5,2025-05-30,0.3,1,252,3,,False,High,1.330644210656386,0,Newbie,55.0
San Francisco,913131960925168530,New Construction Home Near Golden Gate Park & UCSF,80148053,Amy,West of Twin Peaks,37.75269,-122.46639,Entire home/apt,540.0,2,28,2025-06-16,1.46,4,234,15,STR-0007050,False,High,4.81873479260312,0,Experienced,18.620689655172413
San Francisco,913165602002996526,Donatello Resort Studio,457152913,Todd,Downtown/Civic Center,37.78758,-122.41125,Entire home/apt,165.0,2,13,2025-05-22,0.61,5,42,9,Exempt,False,Mid,1.5799326107422982,0,Experienced,11.785714285714286
San Francisco,913457750804441686,5 Mins to Haight & GG Park.  Victorian Charmer,143014397,Jessicca,Haight Ashbury,37.77366,-122.45128,Private room,122.0,1,23,2025-01-20,1.81,2,136,21,STR-0005880,False,Mid,2.812029648919009,0,Intermediate,5.083333333333333
San Francisco,913890018102269392,Victorian Home in the Mission,5580877,Lilia,Mission,37.760919,-122.41671,Entire home/apt,540.0,5,7,2024-07-08,0.3,1,132,1,2023-005843STR,False,High,1.5697761308394915,0,Newbie,67.5
San Francisco,914471919784074050,Large Artist Bedroom w/Garden Access in SOMA,1923745,Xenia,South of Market,37.776172306812406,-122.41112231353604,Private room,94.0,1,10,2025-05-25,0.43,6,45,6,STR-0005536,False,Low,0.7428069847147656,0,Experienced,8.545454545454545
San Francisco,915187960752221233,San Francisco 1 bedroom condo (Union Square),273383711,Randal,Downtown/Civic Center,37.78785,-122.41373,Entire home/apt,275.0,3,5,2024-09-21,0.22,6,186,1,Exempt,False,High,1.5216644202717502,0,Experienced,45.833333333333336
San Francisco,915282958610387164,Luxury Home on Lyon Street (Pacific Heights),9956229,Aaron,Pacific Heights,37.78914733914945,-122.44504202806016,Entire home/apt,540.0,1,12,2025-06-12,0.5,3,57,5,STR-0005778,False,High,2.7573662425150345,0,Intermediate,41.53846153846154
San Francisco,916050485365248265,Chic & Plant-Filled Home w/ GG Bridge Views,98894458,Tulika,Nob Hill,37.794284063412064,-122.41730067640913,Entire home/apt,150.0,30,1,2023-07-31,0.04,1,320,0,,False,Mid,2.1594166998831272,0,Newbie,75.0
San Francisco,916883758623346556,Entire Unit near Golden Gate Park,14655296,Zhou,Outer Sunset,37.76424,-122.47715,Entire home/apt,117.0,30,8,2025-05-24,0.35,2,302,6,,False,Mid,5.223909026657766,0,Intermediate,13.0
San Francisco,916954356266203417,Private Suite,218088604,Jimmy,Outer Sunset,37.75771832480117,-122.50186608625332,Private room,72.0,1,149,2025-06-02,6.14,4,271,65,STR-0003524,False,Low,7.512210914512557,0,Experienced,0.48
San Francisco,917042784098994899,Sweet Sunset Suite,109182483,Timothy,Parkside,37.74315693748507,-122.50457857095968,Entire home/apt,286.0,2,30,2025-05-19,4.11,1,194,30,2024-008672STR,False,High,8.291622109484859,0,Newbie,9.225806451612904
San Francisco,918817774588375575,85 - Magnificent 3B3B All Equipped at Heart of SF!,106670799,William,Western Addition,37.78024,-122.44424,Entire home/apt,381.0,2,114,2025-06-10,4.75,1,104,56,2023-005477STR,False,High,2.267176020220652,0,Newbie,3.3130434782608695
San Francisco,918970255085843710,Pacific Heights Classic,44927,Ken & Joe,Pacific Heights,37.79626979079541,-122.42926941568072,Entire home/apt,540.0,4,3,2025-01-16,0.26,1,29,3,2023-008922STR,False,High,2.526192193686238,0,Newbie,135.0
San Francisco,919092744910109252,Spacious Mid-century Modern San Francisco,69223435,Sarah,Diamond Heights,37.74116892460307,-122.43659839511758,Entire home/apt,540.0,3,11,2025-04-21,0.47,1,314,3,STR-0006873,False,High,4.038988937294435,0,Newbie,45.0
San Francisco,919950500102181465,Charming Lower Haight Sanctuary near Alamo Square,2060012,Ari,Western Addition,37.773511076725306,-122.42878928592566,Private room,78.0,30,6,2024-08-10,0.26,31,219,1,,False,Low,0.8414483576424027,0,Superhost,11.142857142857142
San Francisco,920551074452681604,Sunny Haven: Top of Potrero Hill w Deck & Yard,65476905,Ravi,Potrero Hill,37.75522400915634,-122.39849231182195,Entire home/apt,430.0,2,72,2025-06-12,3.08,1,331,40,2023-006058STR,False,High,2.8571115932459543,0,Newbie,5.890410958904109
San Francisco,922407386213948707,San Francisco 1 bedroom condo (Union Square),273383711,Randal,Downtown/Civic Center,37.78924,-122.41372,Entire home/apt,275.0,3,8,2024-09-19,0.36,6,186,2,Exempt,False,High,1.6684269729614198,0,Experienced,30.555555555555557
San Francisco,922639294813355536,2BR victorian in Castro walkable to Dolores Park,520017550,Helene,Castro/Upper Market,37.76061621887822,-122.43407302371676,Entire home/apt,218.0,30,6,2025-03-24,0.31,1,96,4,,False,High,2.04568771743752,0,Newbie,31.142857142857142
San Francisco,923287154849422826,Bright and Sunny Mission Room,116993949,Anirudh,Mission,37.76959847882594,-122.42152884099129,Private room,89.0,30,8,2025-02-28,0.38,3,227,3,2022-010696STR,False,Low,0.6175959798522072,0,Intermediate,9.88888888888889
San Francisco,923337988585932696,Comfy bedroom in the heart of SF,420182099,Sam,Western Addition,37.78013737290765,-122.44007196358244,Private room,50.0,30,4,2024-11-04,0.22,11,323,3,,False,Low,1.9116677331094052,0,Superhost,10.0
San Francisco,924393324909950105,Luxurious Unit Steps from Golden Gate Park,23338589,Theresa,Outer Sunset,37.75986274615241,-122.48737975506984,Entire home/apt,386.0,2,7,2024-12-26,0.3,2,56,2,2023-000957STR,False,High,6.217829415136112,0,Intermediate,48.25
San Francisco,924625197444994234,SoMa | Bay Bridge View | SF Luxury 1 bed/1 bath,58627630,Gozde,South of Market,37.78318,-122.39133,Entire home/apt,92.0,30,1,2023-12-31,0.06,1,93,0,,False,Low,2.638088312875544,0,Newbie,46.0
San Francisco,925369454815019568,"Convenient place Sup Market,Restau. & Transp. 9A4",9219277,Henry,Parkside,37.74217925214533,-122.476181535844,Private room,58.0,30,4,2025-05-23,0.18,12,200,3,,False,Low,6.182655839995713,0,Superhost,11.6
San Francisco,925369618737352813,San Francisco 1 bedroom condo (Union Square),273383711,Randal,Nob Hill,37.78976890749166,-122.41380912041842,Entire home/apt,275.0,3,7,2025-04-16,0.31,6,186,3,Exempt,False,High,1.7222574857356978,0,Experienced,34.375
San Francisco,925391856378177697,San Francisco 1 bedroom condo (Union Square),273383711,Randal,Nob Hill,37.78984,-122.41342,Entire home/apt,275.0,3,3,2024-03-22,0.14,6,186,0,Exempt,False,High,1.7398899808464547,0,Experienced,68.75
San Francisco,926067473447637633,Right wing penthouse,38096316,Stanislav,North Beach,37.80503461568348,-122.41196753558197,Entire home/apt,238.0,30,24,2024-06-30,1.01,5,268,1,2023-005988STR,False,High,3.4081842873133845,0,Experienced,9.52
San Francisco,926818362477759797,A delightful flat in SF.,146400338,Kang,Outer Mission,37.7158479,-122.4453194,Entire home/apt,135.0,1,157,2025-06-12,6.62,1,310,75,2023-005989STR,False,Mid,6.940984977286641,0,Newbie,0.8544303797468354
San Francisco,926923833037628634,Left wing of 5 bedroom house,38096316,Stanislav,North Beach,37.80443,-122.41116,Private room,285.0,30,2,2023-09-14,0.09,5,267,0,2023-005988STR,False,High,3.3570084558680855,0,Experienced,95.0
San Francisco,926925437912556763,Right wing of 5 bedroom house,38096316,Stanislav,North Beach,37.80501359467127,-122.41197289997882,Private room,333.0,30,12,2024-03-25,0.52,5,267,0,2023-005988STR,False,High,3.405803810276653,0,Experienced,25.615384615384617
San Francisco,927563446263228835,Garden Guest Suite,523515589,John Paolo,Outer Richmond,37.782496257527576,-122.48869588735,Entire home/apt,240.0,2,83,2025-05-26,3.55,1,122,32,2023-006020STR,False,High,6.162620590689967,0,Newbie,2.857142857142857
San Francisco,927581788733537152,Entire Floor,39776371,Marcia,North Beach,37.80424750922278,-122.41252106463494,Entire home/apt,540.0,30,29,2024-06-30,1.24,1,268,1,2024-005988STR,False,High,3.313228843877134,0,Newbie,18.0
San Francisco,928917685646963557,Golden Gate Park Retreat! Modern 3br in Richmond D,71975,Oscar,Outer Richmond,37.7781901218789,-122.4947751468447,Entire home/apt,503.0,30,64,2025-01-16,2.72,7,134,25,2023-003848STR,False,High,6.650455929449202,0,Experienced,7.7384615384615385
San Francisco,928941614156873651,Cozy Coit room of 5 bedrm house,38096316,Stanislav,North Beach,37.80396,-122.41301,Private room,143.0,30,2,2024-05-09,0.09,5,267,0,2023-005988STR,False,Mid,3.274183290973413,0,Experienced,47.666666666666664
San Francisco,929373037353317027,"3BR/2BA Marina Large Modern - Chestnut, Lyon St",51966852,Bob,Marina,37.80023418903462,-122.44622277916066,Entire home/apt,350.0,30,4,2025-03-21,0.21,4,290,2,,False,High,3.6727523557522175,0,Experienced,70.0
San Francisco,930411994248286971,Quaint studio hideaway in Bernal Heights,524296137,Nancy,Bernal Heights,37.74273,-122.41413,Entire home/apt,294.0,2,42,2025-06-04,1.96,1,28,24,STR-0004963,False,High,3.600682262277518,0,Newbie,6.837209302325581
San Francisco,930539258556570508,Art Deco Mission Flat,23340043,Lyssette,Mission,37.74990756394091,-122.41223234102208,Entire home/apt,203.0,2,23,2025-03-20,1.02,1,19,10,2023-006310STR,False,Mid,2.844951047136616,0,Newbie,8.458333333333334
San Francisco,932524931197133115,Modern 1 Bedroom In-law Unit,81705387,Supraja,Outer Richmond,37.774636407312464,-122.48889990760946,Entire home/apt,242.0,2,30,2025-04-17,1.4,1,220,16,2023-007634STR,False,High,6.1230402295130535,0,Newbie,7.806451612903226
San Francisco,932613111312392469,"Cozy Studio with Parking, Laundry & Yard. Pets OK",7896411,Michael,Bayview,37.7350022,-122.3969718,Entire home/apt,124.0,1,112,2025-06-06,4.82,1,139,53,2023-004881STR,False,Mid,4.849382202336084,0,Newbie,1.0973451327433628
San Francisco,932953763532794555,Sunny 2BR2BA Easy Walk to ALL + Parking & W/D,50402335,Mei,Nob Hill,37.7901978,-122.4213309,Entire home/apt,199.0,30,3,2024-10-26,0.24,1,303,2,,False,Mid,1.7064376021746295,0,Newbie,49.75
San Francisco,933513583480771105,Central Apartment in Corona Heights,68584810,Leyla,Haight Ashbury,37.76649,-122.44171,Entire home/apt,165.0,45,4,2024-11-05,0.21,1,283,2,,False,Mid,2.1760080400096817,0,Newbie,33.0
San Francisco,934254905344720840,Beautiful Mission Terrace Home,118600175,Jason,Outer Mission,37.7296243,-122.436041,Entire home/apt,165.0,2,71,2025-06-16,3.19,1,312,32,2024-010714STR,False,Mid,5.234848460877806,0,Newbie,2.2916666666666665
San Francisco,934377242543504216,"Free Parking, 1 Bedroom Downtown",525373431,Jeanette,Nob Hill,37.79535,-122.41785,Entire home/apt,110.0,30,7,2024-11-16,0.3,1,253,1,str-0001234,False,Mid,2.27389775887034,0,Newbie,13.75
San Francisco,934401878775234323,Modern Sunny Oasis: Stunning Views In Potrero Hill,69628022,Shreeti,Potrero Hill,37.75706,-122.39805,Entire home/apt,260.0,30,3,2025-04-05,0.26,1,311,3,,False,High,2.731222429530544,0,Newbie,65.0
San Francisco,936274940342812736,Classic Charm in SF's Glen Park,176036024,Stuart,Glen Park,37.7369716,-122.4279444,Entire home/apt,155.0,31,1,2025-02-07,0.23,1,352,1,,False,Mid,4.2765506573801755,0,Newbie,77.5
San Francisco,936550240080065146,2288 - Humble 2BR Ground Unit near Ocean & GG Park,484941576,Yao,Outer Sunset,37.75432032409773,-122.48913223745215,Entire home/apt,162.0,1,60,2025-06-07,2.64,1,149,34,2023-006411STR,False,Mid,6.555123413999022,0,Newbie,2.6557377049180326
